"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID31_CampusCourseFeesResKey","UID4_CoursesOnCampusResKey","E525_CampusSuburb","E644_CampusCountryCode","E559_CampusPostcode","Campuses_E609_EffectiveFromDate","UID5_CoursesResKey","E307_CourseCode","E536_CourseFeesCode","E495_IndicativeStudentContributionCSP","E496_IndicativeTuitionFeeDomesticFP","E609_EffectiveFromDate"
35,1055,"HEP",38567,42126,"CRAWLEY",1101,"6009","01/01/1999",75111,"912301",3,"7586.00","24766.00","01/11/2021"
35,1055,"HEP",65505,42126,"CRAWLEY",1101,"6009","01/01/1999",75111,"912301",1,"7651.00","NULL","01/11/2022"
35,1055,"HEP",38537,42153,"CRAWLEY",1101,"6009","01/01/1999",106422,"DU0211",1,"11504.00","NULL","01/01/2018"
35,1055,"HEP",38600,42153,"CRAWLEY",1101,"6009","01/01/1999",106422,"DU0211",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",43946,43187,"CRAWLEY",1101,"6009","01/01/1999",129586,"CB0111",1,"14402.00","NULL","01/01/2022"
35,1055,"HEP",65665,43187,"CRAWLEY",1101,"6009","01/01/1999",129586,"CB0111",1,"10825.00","NULL","01/11/2022"
35,1055,"HEP",43947,43189,"CRAWLEY",1101,"6009","01/01/1999",129607,"CB0071",1,"9500.00","NULL","01/01/2022"
35,1055,"HEP",65671,43189,"CRAWLEY",1101,"6009","01/01/1999",129607,"CB0071",1,"10768.00","NULL","01/11/2022"
35,1055,"HEP",52312,45446,"CRAWLEY",1101,"6009","01/01/1999",10068,"3000U3",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",65556,45446,"CRAWLEY",1101,"6009","01/01/1999",10068,"3000U3",1,"4124.00","NULL","01/11/2022"
35,1055,"HEP",26091,37413,"CRAWLEY",1101,"6009","01/01/1999",52438,"611402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26108,37431,"CRAWLEY",1101,"6009","01/01/1999",8700,"000402",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26122,37445,"SINGAPORE BUSINESS",5205,"NULL","01/01/1999",10502,"401202",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",32390,38156,"CRAWLEY",1101,"6009","01/01/1999",109326,"705904",1,"8792.00","NULL","02/01/2013"
35,1055,"HEP",38453,38156,"CRAWLEY",1101,"6009","01/01/1999",109326,"705904",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65444,38156,"CRAWLEY",1101,"6009","01/01/1999",109326,"705904",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38680,42211,"CRAWLEY",1101,"6009","01/01/1999",96302,"112703",2,"NULL","20500.00","01/01/2016"
35,1055,"HEP",38693,42211,"CRAWLEY",1101,"6009","01/01/1999",96302,"112703",2,"NULL","20807.50","01/11/2021"
35,1055,"HEP",65632,42211,"CRAWLEY",1101,"6009","01/01/1999",96302,"112703",2,"NULL","21112.00","01/11/2022"
35,1055,"HEP",43954,43197,"CRAWLEY",1101,"6009","01/01/1999",132299,"CM0191",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65635,43197,"CRAWLEY",1101,"6009","01/01/1999",132299,"CM0191",1,"12861.00","NULL","01/11/2022"
35,1055,"HEP",65701,47991,"CRAWLEY",1101,"6009","01/01/1999",134135,"BP0501",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",65518,42120,"CRAWLEY",1101,"6009","01/01/1999",92454,"715801",1,"8124.00","NULL","01/11/2022"
35,1055,"HEP",38539,42155,"HONG KONG ARTS",6102,"NULL","01/01/1999",117216,"BP0014",1,"11504.00","NULL","01/01/2021"
35,1055,"HEP",38607,42155,"HONG KONG ARTS",6102,"NULL","01/01/1999",117216,"BP0014",1,"11945.00","NULL","01/11/2021"
35,1055,"HEP",65482,42155,"HONG KONG ARTS",6102,"NULL","01/01/1999",117216,"BP0014",1,"12352.00","NULL","01/11/2022"
35,1055,"HEP",38639,42187,"CRAWLEY",1101,"6009","01/01/1999",130407,"303801",1,"11504.00","NULL","01/01/2020"
35,1055,"HEP",38655,42187,"CRAWLEY",1101,"6009","01/01/1999",130407,"303801",1,"3985.00","NULL","01/11/2021"
35,1055,"HEP",65565,42187,"CRAWLEY",1101,"6009","01/01/1999",130407,"303801",1,"4124.00","NULL","01/11/2022"
35,1055,"HEP",38674,42206,"CRAWLEY",1101,"6009","01/01/1999",102618,"208201",1,"14500.00","NULL","01/01/2013"
35,1055,"HEP",38685,42206,"CRAWLEY",1101,"6009","01/01/1999",102618,"208201",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",65625,42206,"CRAWLEY",1101,"6009","01/01/1999",102618,"208201",3,"15142.00","30450.00","01/11/2022"
35,1055,"HEP",38704,42224,"CRAWLEY",1101,"6009","01/01/1999",115765,"213801",2,"NULL","32800.00","01/01/2020"
35,1055,"HEP",65658,42224,"CRAWLEY",1101,"6009","01/01/1999",115765,"213801",2,"NULL","33799.50","01/11/2022"
35,1055,"HEP",43966,43209,"CRAWLEY",1101,"6009","01/01/1999",131879,"CM0241",1,"9025.00","NULL","01/01/2022"
35,1055,"HEP",65682,43196,"CRAWLEY",1101,"6009","01/01/1999",132879,"745401",3,"7004.00","43807.40","01/11/2022"
35,1055,"HEP",43973,43219,"CRAWLEY",1101,"6009","01/01/1999",129604,"CB0031",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65661,43219,"CRAWLEY",1101,"6009","01/01/1999",129604,"CB0031",1,"9133.00","NULL","01/11/2022"
35,1055,"HEP",65659,44634,"CRAWLEY",1101,"6009","01/01/1999",134129,"BP5011",1,"11291.00","NULL","01/11/2022"
35,1055,"HEP",52335,45461,"CRAWLEY",1101,"6009","01/01/1999",9621,"2000P3",1,"14500.00","NULL","01/06/2005"
35,1055,"HEP",52339,45461,"CRAWLEY",1101,"6009","01/01/1999",9621,"2000P3",1,"12801.00","NULL","01/11/2021"
35,1055,"HEP",65646,45461,"CRAWLEY",1101,"6009","01/01/1999",9621,"2000P3",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",65643,43209,"CRAWLEY",1101,"6009","01/01/1999",131879,"CM0241",1,"7778.00","NULL","01/11/2022"
35,1055,"HEP",65690,43210,"CRAWLEY",1101,"6009","01/01/1999",132888,"715901",2,"NULL","28724.50","01/11/2022"
35,1055,"HEP",43977,43223,"CRAWLEY",1101,"6009","01/01/1999",130354,"CM0082",1,"9048.00","NULL","01/01/2022"
35,1055,"HEP",65689,43223,"CRAWLEY",1101,"6009","01/01/1999",130354,"CM0082",1,"9695.00","NULL","01/11/2022"
35,1055,"HEP",65725,47989,"CRAWLEY",1101,"6009","01/01/1999",134133,"CB0221",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",52320,45451,"CRAWLEY",1101,"6009","01/01/1999",9953,"2500P3",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65551,45451,"CRAWLEY",1101,"6009","01/01/1999",9953,"2500P3",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",65713,47984,"CRAWLEY",1101,"6009","01/01/1999",135120,"CB0301",1,"9044.00","NULL","01/01/2023"
35,1055,"HEP",80052,52939,"CRAWLEY",1101,"6009","01/01/1999",141694,"BP5021",1,"6149.00","NULL","01/01/2022"
35,1055,"HEP",18682,21578,"ALBANY",1101,"6330","01/01/1999",52472,"411801",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",63603,21578,"ALBANY",1101,"6330","01/01/1999",52472,"411801",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",25835,37147,"CRAWLEY",1101,"6009","01/01/1999",71765,"302403",0,"NULL","NULL","01/07/2010"
35,1055,"HEP",26001,37322,"CRAWLEY",1101,"6009","01/01/1999",79069,"925601",0,"NULL","NULL","01/01/2012"
35,1055,"HEP",26074,37397,"ALBANY",1101,"6330","01/01/1999",12785,"901102",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26093,37415,"CRAWLEY",1101,"6009","01/01/1999",10502,"401202",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",26117,37440,"ALBANY",1101,"6330","01/01/1999",52395,"100502",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",33437,39333,"CRAWLEY",1101,"6009","01/01/1999",130417,"BP0022",1,"12162.00","NULL","01/01/2021"
35,1055,"HEP",38460,39333,"CRAWLEY",1101,"6009","01/01/1999",130417,"BP0022",1,"12801.00","NULL","01/11/2021"
35,1055,"HEP",65458,39333,"CRAWLEY",1101,"6009","01/01/1999",130417,"BP0022",1,"13492.00","NULL","01/11/2022"
35,1055,"HEP",38690,42216,"ALBANY",1101,"6330","01/01/1999",53456,"001201",1,"11512.00","NULL","01/01/2008"
35,1055,"HEP",38700,42216,"ALBANY",1101,"6330","01/01/1999",53456,"001201",1,"11711.00","NULL","01/11/2021"
35,1055,"HEP",77215,42216,"ALBANY",1101,"6330","01/01/1999",53456,"001201",1,"10887.00","NULL","01/11/2022"
35,1055,"HEP",18691,21587,"ALBANY",1101,"6330","01/01/1999",115768,"CU0051",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",25826,37138,"CRAWLEY",1101,"6009","01/01/1999",56575,"008803",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25833,37145,"CRAWLEY",1101,"6009","01/01/1999",46657,"259201",0,"NULL","NULL","01/01/2007"
35,1055,"HEP",25900,37213,"CRAWLEY",1101,"6009","01/01/1999",52575,"511603",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25923,37238,"NARROGIN",1101,"6312","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25930,37245,"SOUTH HEDLAND",1101,"6722","01/01/1999",58934,"901601",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",25990,37306,"GERALDTON",1101,"6530","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",25995,37313,"CRAWLEY",1101,"6009","01/01/1999",130374,"205603",3,"14500.00","32800.00","01/01/2021"
35,1055,"HEP",38486,37313,"CRAWLEY",1101,"6009","01/01/1999",130374,"205603",3,"14630.00","33292.00","01/11/2021"
35,1055,"HEP",65594,37313,"CRAWLEY",1101,"6009","01/01/1999",130374,"205603",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",26016,37338,"CRAWLEY",1101,"6009","01/01/1999",130364,"BH0091",1,"7946.00","NULL","01/01/2021"
35,1055,"HEP",38489,37338,"CRAWLEY",1101,"6009","01/01/1999",130364,"BH0091",1,"8021.00","NULL","01/11/2021"
35,1055,"HEP",65600,37338,"CRAWLEY",1101,"6009","01/01/1999",130364,"BH0091",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",25872,37184,"CRAWLEY",1101,"6009","01/01/1999",52996,"525902",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25886,37199,"CRAWLEY",1101,"6009","01/01/1999",101286,"208103",0,"NULL","NULL","01/01/2017"
35,1055,"HEP",25888,37201,"CRAWLEY",1101,"6009","01/01/1999",78823,"325201",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",25905,37218,"CRAWLEY",1101,"6009","01/01/1999",59610,"513902",0,"NULL","NULL","01/01/2013"
35,1055,"HEP",38477,37218,"CRAWLEY",1101,"6009","01/01/1999",59610,"513902",2,"NULL","22100.00","01/11/2021"
35,1055,"HEP",65607,37218,"CRAWLEY",1101,"6009","01/01/1999",59610,"513902",2,"NULL","22100.00","01/11/2022"
35,1055,"HEP",25950,37265,"CRAWLEY",1101,"6009","01/01/1999",106748,"622301",0,"NULL","NULL","01/01/2020"
35,1055,"HEP",26011,37333,"KARRATHA",1101,"6714","01/01/1999",84346,"908501",0,"NULL","NULL","01/01/2014"
35,1055,"HEP",26029,37352,"CRAWLEY",1101,"6009","01/01/1999",130359,"CM0071",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",26046,37369,"CRAWLEY",1101,"6009","01/01/1999",10255,"257702",0,"NULL","NULL","01/01/2005"
35,1055,"HEP",33211,39090,"CRAWLEY",1101,"6009","01/01/1999",130420,"BP0071",1,"8792.00","NULL","01/01/2021"
35,1055,"HEP",38514,42130,"CRAWLEY",1101,"6009","01/01/1999",102552,"908701",1,"7500.00","NULL","01/01/2013"
35,1055,"HEP",65497,42130,"CRAWLEY",1101,"6009","01/01/1999",102552,"908701",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38516,42132,"CRAWLEY",1101,"6009","01/01/1999",84346,"908501",3,"11297.00","79700.00","01/01/2014"
35,1055,"HEP",38569,42132,"CRAWLEY",1101,"6009","01/01/1999",84346,"908501",3,"11401.00","80895.50","01/11/2021"
35,1055,"HEP",65472,42132,"CRAWLEY",1101,"6009","01/01/1999",84346,"908501",3,"11627.00","82113.50","01/11/2022"
35,1055,"HEP",38546,42162,"CRAWLEY",1101,"6009","01/01/1999",115785,"BH0062",1,"7720.00","NULL","01/01/2020"
35,1055,"HEP",38613,42162,"CRAWLEY",1101,"6009","01/01/1999",115785,"BH0062",1,"8029.00","NULL","01/11/2021"
35,1055,"HEP",65492,42162,"CRAWLEY",1101,"6009","01/01/1999",115785,"BH0062",1,"8315.00","NULL","01/11/2022"
35,1055,"HEP",38624,42179,"CRAWLEY",1101,"6009","01/01/1999",115763,"253401",3,"7700.00","24400.00","01/01/2020"
35,1055,"HEP",38631,42179,"CRAWLEY",1101,"6009","01/01/1999",115763,"253401",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65571,42179,"CRAWLEY",1101,"6009","01/01/1999",115763,"253401",2,"NULL","25172.00","01/11/2022"
35,1055,"HEP",38626,42181,"CRAWLEY",1101,"6009","01/01/1999",59603,"253102",3,"7700.00","24400.00","01/01/2009"
35,1055,"HEP",38636,42181,"CRAWLEY",1101,"6009","01/01/1999",59603,"253102",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65542,42181,"CRAWLEY",1101,"6009","01/01/1999",59603,"253102",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",26022,37345,"CRAWLEY",1101,"6009","01/01/1999",117180,"CU0022",1,"10100.00","NULL","01/01/2021"
35,1055,"HEP",33213,39092,"ALBANY",1101,"6330","01/01/1999",131017,"325401",0,"NULL","NULL","01/01/2021"
35,1055,"HEP",38520,42136,"CRAWLEY",1101,"6009","01/01/1999",103508,"908402",2,"NULL","42500.00","01/01/2013"
35,1055,"HEP",38577,42136,"CRAWLEY",1101,"6009","01/01/1999",103508,"908402",2,"NULL","43137.50","01/11/2021"
35,1055,"HEP",65499,42136,"CRAWLEY",1101,"6009","01/01/1999",103508,"908402",2,"NULL","43746.50","01/11/2022"
35,1055,"HEP",38545,42161,"CRAWLEY",1101,"6009","01/01/1999",46413,"525302",1,"7700.00","NULL","01/01/2012"
35,1055,"HEP",65527,42161,"CRAWLEY",1101,"6009","01/01/1999",46413,"525302",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38638,42186,"CRAWLEY",1101,"6009","01/01/1999",92442,"252401",3,"7700.00","24400.00","01/01/2015"
35,1055,"HEP",38654,42186,"CRAWLEY",1101,"6009","01/01/1999",92442,"252401",3,"8021.00","24766.00","01/11/2021"
35,1055,"HEP",65563,42186,"CRAWLEY",1101,"6009","01/01/1999",92442,"252401",1,"8301.00","NULL","01/11/2022"
35,1055,"HEP",38664,42200,"CRAWLEY",1101,"6009","01/01/1999",96129,"125603",2,"NULL","23400.00","01/01/2017"
35,1055,"HEP",44976,43854,"CRAWLEY",1101,"6009","01/01/1999",131772,"CB0121",1,"12801.00","NULL","01/01/2022"
35,1055,"HEP",65686,43854,"CRAWLEY",1101,"6009","01/01/1999",131772,"CB0121",1,"13622.00","NULL","01/11/2022"
35,1055,"HEP",43945,43188,"CRAWLEY",1101,"6009","01/01/1999",129594,"BP0191",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65655,43188,"CRAWLEY",1101,"6009","01/01/1999",129594,"BP0191",1,"9029.00","NULL","01/11/2022"
35,1055,"HEP",43959,43202,"CRAWLEY",1101,"6009","01/01/1999",129612,"BP0311",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65656,43202,"CRAWLEY",1101,"6009","01/01/1999",129612,"BP0311",1,"9247.00","NULL","01/11/2022"
35,1055,"HEP",43969,43213,"CRAWLEY",1101,"6009","01/01/1999",129608,"CB0081",1,"9500.00","NULL","01/01/2022"
35,1055,"HEP",65645,43213,"CRAWLEY",1101,"6009","01/01/1999",129608,"CB0081",1,"9954.00","NULL","01/11/2022"
35,1055,"HEP",44978,43856,"CRAWLEY",1101,"6009","01/01/1999",132884,"735402",1,"8021.00","NULL","01/01/2022"
35,1055,"HEP",65691,43856,"CRAWLEY",1101,"6009","01/01/1999",132884,"735402",2,"NULL","29232.00","01/11/2022"
35,1055,"HEP",52300,45442,"CRAWLEY",1101,"6009","01/01/1999",115781,"422001",2,"NULL","38500.00","01/01/2020"
35,1055,"HEP",52303,45442,"CRAWLEY",1101,"6009","01/01/1999",115781,"422001",2,"NULL","39077.50","01/11/2021"
35,1055,"HEP",65541,45442,"CRAWLEY",1101,"6009","01/01/1999",115781,"422001",2,"NULL","39686.50","01/11/2022"
35,1055,"HEP",52334,45460,"CRAWLEY",1101,"6009","01/01/1999",9677,"2000U3",1,"14500.00","NULL","01/06/2005"
35,1055,"HEP",52338,45460,"CRAWLEY",1101,"6009","01/01/1999",9677,"2000U3",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",52288,45437,"CRAWLEY",1101,"6009","01/01/1999",92680,"702301",3,"14500.00","17700.00","01/01/2015"
35,1055,"HEP",52291,45437,"CRAWLEY",1101,"6009","01/01/1999",92680,"702301",3,"14630.00","17965.50","01/11/2021"
35,1055,"HEP",65514,45437,"CRAWLEY",1101,"6009","01/01/1999",92680,"702301",2,"NULL","18270.00","01/11/2022"
35,1055,"HEP",52302,45444,"CRAWLEY",1101,"6009","01/01/1999",10327,"4000U3",1,"14500.00","NULL","01/06/2005"
35,1055,"HEP",52305,45444,"CRAWLEY",1101,"6009","01/01/1999",10327,"4000U3",1,"14630.00","NULL","01/11/2021"
35,1055,"HEP",65546,45444,"CRAWLEY",1101,"6009","01/01/1999",10327,"4000U3",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",38661,42198,"CRAWLEY",1101,"6009","01/01/1999",106374,"125302",2,"NULL","23400.00","01/07/2018"
35,1055,"HEP",43957,43200,"CRAWLEY",1101,"6009","01/01/1999",130360,"CM0072",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65677,43200,"CRAWLEY",1101,"6009","01/01/1999",130360,"CM0072",1,"7436.00","NULL","01/11/2022"
35,1055,"HEP",44975,43853,"CRAWLEY",1101,"6009","01/01/1999",130342,"CM0112",1,"9050.00","NULL","01/01/2022"
35,1055,"HEP",65681,43853,"CRAWLEY",1101,"6009","01/01/1999",130342,"CM0112",1,"9156.00","NULL","01/11/2022"
35,1055,"HEP",65711,47995,"CRAWLEY",1101,"6009","01/01/1999",136238,"705701",1,"8390.00","NULL","01/11/2022"
35,1055,"HEP",65716,48129,"CRAWLEY",1101,"6009","01/01/1999",135649,"625701",1,"8490.00","NULL","01/11/2022"
35,1055,"HEP",77213,45460,"CRAWLEY",1101,"6009","01/01/1999",9677,"2000U3",1,"15142.00","NULL","01/11/2022"
35,1055,"HEP",65705,47993,"CRAWLEY",1101,"6009","01/01/1999",134774,"BH0141",1,"12596.00","NULL","01/01/2023"
