"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","E394_CourseOfStudyName","UID5_CoursesResKey","E307_CourseCode","E308_CourseName","E596_StandardCourseDuration","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",49777,"74330","Graduate Diploma in Biological Arts",106018,"743301","Graduate Diploma in Biological Arts","NULL","01/01/2017","NULL"
35,1055,"HEP",51019,"32550","Master of Teaching - Secondary",105996,"325501","Master of Teaching - Secondary","2.000","01/01/2017","NULL"
35,1055,"HEP",51088,"DU021","Diploma in Arts - Undergraduate",106422,"DU0211","Diploma in Arts - Undergraduate","1.000","01/01/2018","NULL"
35,1055,"HEP",51089,"12532","Master of Heritage Studies",106374,"125302","Master of Heritage Studies","2.000","01/07/2018","NULL"
35,1055,"HEP",51210,"00844","Master of Clinical Audiology and Doctor of Philosophy",106855,"008404","Master of Clinical Audiology and Doctor of Philosophy","4.000","01/07/2018","NULL"
35,1055,"HEP",51211,"21560","Master of Legal Practice",106877,"215601","Master of Legal Practice","2.000","01/01/2019","NULL"
35,1055,"HEP",52692,"53570","Master of Clinical Psychology - Coursework",106925,"535701","Master of Clinical Psychology - Coursework","2.000","01/01/2013","NULL"
35,1055,"HEP",52693,"73250","Graduate Certificate in International Development",106802,"732501","Graduate Certificate in International Development","NULL","01/01/2018","NULL"
35,1055,"HEP",52694,"62230","Graduate Certificate in Data Science",106748,"622301","Graduate Certificate in Data Science","0.500","01/01/2017","NULL"
35,1055,"HEP",52695,"73240","Graduate Certificate in Health Science",106737,"732401","Graduate Certificate in Health Science","NULL","01/01/2018","NULL"
35,1055,"HEP",52696,"53590","Master of Clinical Neuropsychology - Coursework",106897,"535901","Master of Clinical Neuropsychology - Coursework","2.000","01/01/2013","NULL"
35,1055,"HEP",52697,"73310","Graduate Diploma in Ecotourism",106663,"733101","Graduate Diploma in Ecotourism","1.000","01/01/2015","NULL"
35,1055,"HEP",52698,"40390","Graduate Diploma in Information and Logistics Management",106926,"403901","Graduate Diploma in Information Management","NULL","01/01/2005","NULL"
35,1055,"HEP",52698,"40390","Graduate Diploma in Information and Logistics Management",106935,"403903","Graduate Diploma in Business Information Management","NULL","01/01/2017","NULL"
35,1055,"HEP",52698,"40390","Graduate Diploma in Information and Logistics Management",107051,"403902","Graduate Diploma in Information Management","NULL","01/01/2005","NULL"
35,1055,"HEP",53033,"73260","Graduate Certificate in the Diagnosis and Assessment of Fetal Alcohol Spectrum Disorder (FASD)",108373,"732601","Graduate Certificate in the Diagnosis and Assessment of Fetal Alcohol Spectrum Disorders (FASD)","0.500","01/01/2019","NULL"
35,1055,"HEP",53033,"73260","Graduate Certificate in the Diagnosis and Assessment of Fetal Alcohol Spectrum Disorder (FASD)",136609,"732602","Graduate Certificate in the Diagnosis and Assessment of Fetal Alcohol Spectrum Disorder (FASD)","0.500","01/11/2021","NULL"
35,1055,"HEP",53034,"01840","Doctor of Philosophy (Joint/Double Badged)",108490,"018402HH","Doctor of Philosophy (Joint/Double Badged)","4.000","01/01/2018","NULL"
35,1055,"HEP",53034,"01840","Doctor of Philosophy (Joint/Double Badged)",108511,"018401EBH","Doctor of Philosophy","4.000","01/01/2014","NULL"
35,1055,"HEP",53034,"01840","Doctor of Philosophy (Joint/Double Badged)",129615,"018402","Doctor of Philosophy (Joint/Double Badged)","4.000","01/01/2018","NULL"
35,1055,"HEP",53398,"42270","Graduate Certificate in Business Analytics",111697,"422701","Graduate Certificate in Business Analytics","0.500","01/01/2019","NULL"
35,1055,"HEP",55102,"73320","Graduate Diploma in Biomedical Science",114649,"733201","Graduate Diploma in Biomedical Science","1.000","01/01/2015","NULL"
35,1055,"HEP",55103,"92340","Graduate Diploma in Clinical Dentistry",114650,"923401","Graduate Diploma in Clinical Dentistry","1.000","01/01/2020","NULL"
35,1055,"HEP",55569,"10470","Higher Degree by Research Preliminary (Arts, Business, Law and Education)",115780,"104701","Higher Degree by Research Preliminary (Arts, Business, Law and Education)","1.000","01/01/2020","NULL"
35,1055,"HEP",55570,"12250","Graduate Certificate in Environmental Planning",115771,"122501","Graduate Certificate in Environmental Planning","0.500","01/01/2020","NULL"
35,1055,"HEP",55571,"12290","Graduate Certificate in Urban and Regional Planning",115772,"122901","Graduate Certificate in Urban and Regional Planning","0.500","01/01/2020","NULL"
35,1055,"HEP",55572,"12590","Master of Commerce and Master of Translation Studies",115775,"125901","Master of Commerce and Master of Translation Studies","0.000","01/01/2019","NULL"
35,1055,"HEP",55573,"21380","Graduate Diploma in Insurance Law",115765,"213801","Graduate Diploma in Insurance Law","0.500","01/01/2020","NULL"
35,1055,"HEP",55574,"25340","Graduate Diploma in Building Information Modelling",115763,"253401","Graduate Diploma in Building Information Modelling","0.500","01/01/2020","NULL"
35,1055,"HEP",55575,"25360","Graduate Diploma in Building Information Modelling (Online)",115787,"253601","Graduate Diploma in Building Information Modelling (Online)","0.500","01/01/2020","NULL"
35,1055,"HEP",55576,"25560","Master of Building Information Modelling (Online)",115779,"255601","Master of Building Information Modelling (Online)","1.000","01/01/2019","NULL"
35,1055,"HEP",55577,"32330","Graduate Certificate in Early Childhood Education and Care",115784,"323301","Graduate Certificate in Early Childhood Education and Care","0.500","01/01/2019","NULL"
35,1055,"HEP",55578,"42200","Graduate Certificate in Health Leadership and Management",115781,"422001","Graduate Certificate in Health Leadership and Management","0.500","01/01/2020","NULL"
35,1055,"HEP",55579,"42260","Graduate Certificate in Commerce (Online)",115793,"422601","Graduate Certificate in Commerce (Online)","0.500","01/01/2020","NULL"
35,1055,"HEP",55580,"42630","Master of Business Analytics",115778,"426301","Master of Business Analytics","2.000","01/01/2020","NULL"
35,1055,"HEP",55581,"50772","Master of Forensic Science - Research",115776,"507702","Master of Forensic Science - Research","2.000","01/07/2019","NULL"
35,1055,"HEP",55581,"50772","Master of Forensic Science - Research",140681,"507703","Master of Forensic Anthropology (research)","2.000","01/11/2023","NULL"
35,1055,"HEP",55582,"51213","Graduate Certificate in Adult Sleep Science",115759,"512103","Graduate Certificate in Sleep Science","0.500","01/01/2020","NULL"
35,1055,"HEP",55583,"52230","Graduate Certificate in Dental Sleep Medicine",115758,"522301","Graduate Certificate in Dental Sleep Medicine","0.500","01/01/2020","NULL"
35,1055,"HEP",55584,"62560","Master of Renewable and Future Energy - Coursework",115762,"625601","Master of Renewable and Future Energy - Coursework","2.000","01/01/2020","NULL"
35,1055,"HEP",55585,"73560","Master of Hearing Sciences",115783,"735601","Master of Audiological Sciences","2.000","01/01/2020","NULL"
35,1055,"HEP",55585,"73560","Master of Hearing Sciences",130365,"735602","Master of Hearing Sciences","2.000","01/11/2021","NULL"
35,1055,"HEP",55586,"91590","Doctor of Optometry - Coursework (Extended)",115774,"915901","Doctor of Optometry - Coursework (Extended)","3.000","01/01/2021","NULL"
35,1055,"HEP",55587,"91850","Doctor of Medicine",115764,"918501","Doctor of Medicine","4.000","01/01/2020","NULL"
35,1055,"HEP",55588,"92210","Graduate Certificate in Environment and Health",115761,"922101","Graduate Certificate in Environment and Health","0.500","01/01/2020","NULL"
35,1055,"HEP",55589,"92220","Graduate Certificate in Communicable Diseases Epidemiology",115760,"922201","Graduate Certificate in Communicable Diseases Epidemiology","0.500","01/01/2020","NULL"
35,1055,"HEP",55590,"BP021","Bachelor of Arts",115789,"BP0211","Bachelor of Arts","0.000","01/01/2020","NULL"
35,1055,"HEP",55590,"BP021","Bachelor of Arts",130363,"BP0212","Bachelor of Arts","0.000","01/01/2021","NULL"
35,1055,"HEP",55591,"BP024","Bachelor of Science",130362,"BP0242","Bachelor of Science","3.000","01/01/2021","NULL"
35,1055,"HEP",55591,"BP024","Bachelor of Science",115767,"BP0241","Bachelor of Science","3.000","01/01/2020","NULL"
35,1055,"HEP",55592,"CU001","Undergraduate Certificate in Environmental Studies",115788,"CU0011","Undergraduate Certificate in Environmental Studies","0.500","01/01/2020","NULL"
35,1055,"HEP",55593,"CU002","Undergraduate Certificate in Biological Sciences",115794,"CU0021","Undergraduate Certificate in Biological Sciences","0.500","01/01/2020","NULL"
35,1055,"HEP",55594,"CU003","Undergraduate Certificate in Health and Fitness",115791,"CU0031","Undergraduate Certificate in Health and Fitness","0.500","01/01/2020","NULL"
35,1055,"HEP",55595,"CU004","Undergraduate Certificate in Earth Science",115770,"CU0041","Undergraduate Certificate in Earth Science","0.500","01/01/2020","NULL"
35,1055,"HEP",55596,"CU005","Undergraduate Certificate in Business",115768,"CU0051","Undergraduate Certificate in Business","0.500","01/01/2020","NULL"
35,1055,"HEP",55597,"CU006","Undergraduate Certificate in Data Science",115777,"CU0061","Undergraduate Certificate in Data Science","0.500","01/01/2020","NULL"
35,1055,"HEP",56239,"43200","Graduate Certificate in Minerals and Energy Management",116623,"432001","Graduate Certificate in Minerals and Energy Management","1.000","01/01/2020","NULL"
35,1055,"HEP",56451,"74230","Graduate Certificate in Bioinformatics",116976,"742301","Graduate Certificate in Bioinformatics","0.500","01/01/2020","NULL"
35,1055,"HEP",56452,"74250","Graduate Certificate in Science",116977,"742501","Graduate Certificate in Science","0.500","01/01/2020","NULL"
35,1055,"HEP",56453,"74260","Graduate Certificate in Science",116978,"742601","Graduate Certificate in Science","0.500","01/01/2020","NULL"
35,1055,"HEP",56454,"73290","Graduate Certificate in Business Psychology",116979,"732901","Graduate Certificate in Business Psychology","0.500","01/01/2020","NULL"
35,1055,"HEP",56454,"73290","Graduate Certificate in Business Psychology",136797,"732902","Graduate Certificate in Business Psychology","0.500","01/11/2022","NULL"
35,1055,"HEP",56541,"BP0062","Bachelor of Biomedical Science",117215,"BP0062","Bachelor of Biomedical Science","3.000","01/01/2021","NULL"
35,1055,"HEP",56542,"BP0014","Bachelor of Arts",117216,"BP0014","Bachelor of Arts","3.000","01/01/2021","NULL"
35,1055,"HEP",56543,"25523","Master of Architecture- Coursework and Dissertation",117217,"255203","Master of Architecture - Coursework or Coursework and Dissertation","3.500","01/01/2021","NULL"
35,1055,"HEP",56545,"73280","Graduate Certificate in Biotechnology",117220,"732801","Graduate Certificate in Biotechnology","NULL","01/01/2020","NULL"
35,1055,"HEP",59458,"31522","Master of Teaching - Primary (Coursework)",129588,"315202","Master of Teaching - Primary","2.000","01/01/2021","NULL"
35,1055,"HEP",59459,"32552","Master of Teaching - Secondary",129589,"325502","Master of Teaching - Secondary","2.000","01/01/2021","NULL"
35,1055,"HEP",59459,"32552","Master of Teaching - Secondary",138573,"325503","Master of Teaching - Secondary","2.000","01/11/2023","NULL"
35,1055,"HEP",59460,"BP028","Bachelor of Molecular Sciences",129599,"BP0281","Bachelor of Molecular Sciences","3.000","01/11/2021","NULL"
35,1055,"HEP",59461,"BP029","Bachelor of Earth Sciences",129600,"BP0291","Bachelor of Earth Sciences","3.000","01/11/2021","NULL"
35,1055,"HEP",59462,"53392","Graduate Diploma in Clinical Neuropsychology",129590,"533902","Graduate Diploma in Clinical Neuropsychology","1.000","01/01/2021","NULL"
35,1055,"HEP",59463,"CB011","Bachelor of Psychology and Bachelor of Arts",129586,"CB0111","Bachelor of Psychology and Bachelor of Arts","4.000","01/11/2021","NULL"
35,1055,"HEP",59464,"BP013","Bachelor of Economics",129591,"BP0131","Bachelor of Economics","3.000","01/11/2021","NULL"
35,1055,"HEP",59465,"CB001","Bachelor of Agribusiness and Bachelor of Science",129602,"CB0011","Bachelor of Agribusiness and Bachelor of Science","4.000","01/11/2021","NULL"
35,1055,"HEP",59466,"CB002","Bachelor of Environmental Science and Bachelor of Science",129603,"CB0021","Bachelor of Environmental Science and Bachelor of Science","4.000","01/11/2021","NULL"
35,1055,"HEP",59467,"CB003","Bachelor of Agricultural Science and Bachelor of Science",129604,"CB0031","Bachelor of Agricultural Science and Bachelor of Science","4.000","01/11/2021","NULL"
35,1055,"HEP",59468,"42632","Master of Business Analytics",129587,"426302","Master of Business Analytics","2.000","01/01/2021","NULL"
35,1055,"HEP",59469,"BH011","Bachelor of Engineering (Honours)",129611,"BH0111","Bachelor of Engineering (Honours)","4.000","01/11/2021","NULL"
35,1055,"HEP",59470,"BP031","Bachelor of Human Sciences",129612,"BP0311","Bachelor of Human Sciences","3.000","01/11/2021","NULL"
35,1055,"HEP",59471,"CB004","Bachelor of Engineering (Honours) and Bachelor of Science",129605,"CB0041","Bachelor of Engineering (Honours) and Bachelor of Science","5.000","01/11/2021","NULL"
35,1055,"HEP",59472,"BP019","Bachelor of Agricultural Science",129594,"BP0191","Bachelor of Agricultural Science","3.000","01/11/2021","NULL"
35,1055,"HEP",59473,"BP020","Bachelor of Agribusiness",129596,"BP0201","Bachelor of Agribusiness","3.000","01/11/2021","NULL"
35,1055,"HEP",59474,"CB006","Bachelor of Engineering (Honours) and Bachelor of Commerce",129606,"CB0061","Bachelor of Engineering (Honours) and Bachelor of Commerce","5.000","01/11/2021","NULL"
35,1055,"HEP",59475,"BP022","Bachelor of Environmental Science",129598,"BP0221","Bachelor of Environmental Science","3.000","01/11/2021","NULL"
35,1055,"HEP",59476,"CB007","Bachelor of Environmental Science and Bachelor of Commerce",129607,"CB0071","Bachelor of Environmental Science and Bachelor of Commerce","4.000","01/11/2021","NULL"
35,1055,"HEP",59477,"BP023","Bachelor of Marine Science",129592,"BP0231","Bachelor of Marine Science","3.000","01/11/2021","NULL"
35,1055,"HEP",59478,"BP025","Bachelor of Biological Science",129593,"BP0251","Bachelor of Biological Science","3.000","01/11/2021","NULL"
35,1055,"HEP",59479,"BP026","Bachelor of Sport and Exercise Sciences",129595,"BP0261","Bachelor of Sport and Exercise Sciences","3.000","01/11/2021","NULL"
35,1055,"HEP",59480,"BP027","Bachelor of Chemistry",129597,"BP0271","Bachelor of Chemistry","3.000","01/11/2021","NULL"
35,1055,"HEP",59481,"CB008","Bachelor of Environmental Science and Bachelor of Arts",129608,"CB0081","Bachelor of Environmental Science and Bachelor of Arts","4.000","01/11/2021","NULL"
35,1055,"HEP",59482,"CB009","Bachelor of Agricultural Science and Bachelor of Arts",129609,"CB0091","Bachelor of Agricultural Science and Bachelor of Arts","4.000","01/11/2021","NULL"
35,1055,"HEP",59483,"CB010","Bachelor of Agricultural Science and Bachelor of Commerce",129610,"CB0101","Bachelor of Agricultural Science and Bachelor of Commerce","4.000","01/11/2021","NULL"
35,1055,"HEP",59484,"BP030","Bachelor of Psychology",129601,"BP0301","Bachelor of Psychology","3.000","01/11/2021","NULL"
35,1055,"HEP",59485,"CB013","Bachelor of Psychology and Bachelor of Commerce",129613,"CB0131","Bachelor of Psychology and Bachelor of Commerce","4.000","01/11/2021","NULL"
35,1055,"HEP",59486,"42340","Graduate Diploma in Commerce (Chartered Accounting)",129617,"423401","Graduate Diploma in Commerce (Chartered Accounting)","1.000","01/01/2021","NULL"
35,1055,"HEP",59487,"90440","Higher Degree by Research Preliminary (Health and Medical Sciences)",129616,"904401","Higher Degree by Research Preliminary (Health and Medical Sciences)","1.000","01/01/2020","NULL"
35,1055,"HEP",59488,"CU0012","Undergraduate Certificate in Environmental Studies",117179,"CU0012","Undergraduate Certificate in Environmental Studies","0.500","01/01/2021","NULL"
35,1055,"HEP",59489,"CU0022","Undergraduate Certificate in Biological Sciences",117180,"CU0022","Undergraduate Certificate in Biological Sciences","0.500","01/01/2021","NULL"
35,1055,"HEP",59490,"CU0042","Undergraduate Certificate in Earth Science",129618,"CU0042","Undergraduate Certificate in Earth Science","0.500","01/01/2021","NULL"
35,1055,"HEP",59491,"CU0062","Undergraduate Certificate in Data Science",117181,"CU0062","Undergraduate Certificate in Data Science","0.500","01/01/2021","NULL"
35,1055,"HEP",59866,"CM005","Bachelor of Biological Science and Master of Biological Science",130361,"CM0052","Bachelor of Biological Science and Master of Biological Science","4.000","01/11/2021","NULL"
35,1055,"HEP",59866,"CM005","Bachelor of Biological Science and Master of Biological Science",130357,"CM0051","Bachelor of Science and Master of Biological Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59867,"CM007","Bachelor of Science and Master of Biotechnology",130359,"CM0071","Bachelor of Science and Master of Biotechnology","4.000","01/01/2021","NULL"
35,1055,"HEP",59868,"CM008","Bachelor of Science and Master of Environmental Science",130350,"CM0081","Bachelor of Science and Master of Environmental Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59869,"CM009","Bachelor of Science and Master of Geoscience",130358,"CM0091","Bachelor of Science and Master of Geoscience","4.000","01/01/2021","NULL"
35,1055,"HEP",59870,"205603","Master of Resources and International Commercial Law",130374,"205603","Master of Resources and International Commercial Law","1.000","01/01/2021","NULL"
35,1055,"HEP",59871,"BH009","Bachelor of Music (Honours)",130364,"BH0091","Bachelor of Music (Honours)","1.000","01/01/2021","NULL"
35,1055,"HEP",59872,"CM017","Bachelor of Science and Master of Public Health",130341,"CM0171","Bachelor of Science and Master of Public Health","4.000","01/01/2021","NULL"
35,1055,"HEP",59873,"25503","Master of Landscape Architecture",130323,"255503","Master of Landscape Architecture - Coursework or Coursework and Dissertation","3.000","01/01/2021","NULL"
35,1055,"HEP",59874,"CM018","Bachelor of Science and Master of Clinical Exercise Physiology",130340,"CM0181","Bachelor of Science and Master of Clinical Exercise Physiology","4.000","01/01/2021","NULL"
35,1055,"HEP",59875,"CM010","Bachelor of Science and Master of Biological Science",130352,"CM0101","Bachelor of Science and Master of Biological Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59876,"12282","Graduate Certificate in International Relations",130322,"122802","Graduate Certificate in International Relations","0.500","01/01/2021","NULL"
35,1055,"HEP",59877,"CM011","Bachelor of Science and Master of Environmental Science",130348,"CM0111","Bachelor of Science and Master of Environmental Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59878,"11583","Master of International Relations",130375,"115803","Master of International Relations","2.000","01/01/2021","NULL"
35,1055,"HEP",59879,"CM013","Bachelor of Science and Master of Agricultural Science",130347,"CM0131","Bachelor of Science and Master of Agricultural Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59880,"11382","Graduate Diploma in International Relations",130372,"113802","Graduate Diploma in International Relations","1.000","01/01/2021","NULL"
35,1055,"HEP",59881,"CM014","Bachelor of Science and Master of Agricultural Economics",130345,"CM0141","Bachelor of Science and Master of Agricultural Economics","4.000","01/01/2021","NULL"
35,1055,"HEP",59882,"CM015","Combined Bachelor of Science (Frontier Physics) and Master Physics",130343,"CM0151","Combined Bachelor of Science (Frontier Physics) and Master Physics","4.000","01/01/2021","NULL"
35,1055,"HEP",59883,"CM004","Bachelor of Science and Master of Biomedical Science",130353,"CM0041","Bachelor of Science and Master of Biomedical Science","4.000","01/01/2021","NULL"
35,1055,"HEP",59904,"25532","Master of Urban Design- Coursework or Coursework and dissertation",130408,"255302","Master of Urban Design - Coursework or Coursework and Dissertation","2.000","01/01/2021","NULL"
35,1055,"HEP",59905,"40611","Master of Professional Accounting (Chartered Accounting) - Coursework",130409,"406111","Master of Professional Accounting (Chartered Accounting) - Coursework","2.000","01/01/2021","NULL"
35,1055,"HEP",59906,"30380","Graduate Diploma in Mental Health and Wellbeing in Education",130407,"303801","Graduate Diploma in Mental Health and Wellbeing in Education","0.500","01/01/2020","NULL"
35,1055,"HEP",59907,"13550","Master of Environmental Planning - Coursework or Coursework and Dissertation",130406,"135501","Master of Environmental Planning - Coursework or Coursework and Dissertation","1.500","01/01/2021","NULL"
35,1055,"HEP",59908,"BP0022","Bachelor of Commerce",130417,"BP0022","Bachelor of Commerce","3.000","01/01/2020","NULL"
35,1055,"HEP",59909,"BP007","Bachelor of Automation and Robotics",130420,"BP0071","Bachelor of Automation and Robotics","3.000","01/01/2021","NULL"
35,1055,"HEP",59910,"BP008","Bachelor of Music",130419,"BP0081","Bachelor of Music","3.000","01/01/2021","NULL"
35,1055,"HEP",59911,"BP009","Bachelor of Business",130418,"BP0091","Bachelor of Business","3.000","01/01/2021","NULL"
35,1055,"HEP",59912,"BP011","Bachelor of Environmental Design",130421,"BP0111","Bachelor of Environmental Design","3.000","01/01/2021","NULL"
35,1055,"HEP",59913,"BH0054","Bachelor of Philosophy (Honours)",130411,"BH0054","Bachelor of Philosophy (Honours)","4.000","01/01/2021","NULL"
35,1055,"HEP",59914,"BH008","Bachelor of Advanced Computer Science (Honours)",130414,"BH0081","Bachelor of Advanced Computer Science (Honours)","4.000","01/01/2021","NULL"
35,1055,"HEP",59915,"72554","Master of Geoscience",130413,"725504","Master of Geoscience","2.000","01/01/2021","NULL"
35,1055,"HEP",59916,"BP012","Bachelor of Philosophy, Politics and Economics",130415,"BP0121","Bachelor of Philosophy, Politics and Economics","3.000","01/01/2021","NULL"
35,1055,"HEP",59917,"CM002","Bachelor of Economics and Master of Economics",130412,"CM0021","Bachelor of Economics and Master of Economics","4.000","01/01/2021","NULL"
35,1055,"HEP",59918,"70550","Master of Bioinformatics - Coursework or Coursework and Dissertation",130416,"705501","Master of Bioinformatics - Coursework or Coursework and Dissertation","1.500","01/01/2021","NULL"
35,1055,"HEP",60143,"BP014","Bachelor of Economics (Advanced)",130783,"BP0141","Bachelor of Economics (Advanced)","3.000","01/01/2021","NULL"
35,1055,"HEP",60144,"CM023","Bachelor of Science and Master of Teaching - Secondary",130785,"CM0231","Bachelor of Science and Master of Teaching - Secondary","4.000","01/11/2021","NULL"
35,1055,"HEP",60145,"CM003","Bachelor of Science and Master of Agricultural Science",130782,"CM0031","Bachelor of Science and Master of Agricultural Science","4.000","01/01/2021","NULL"
35,1055,"HEP",60170,"32540","Master of Teaching (F-12) - Coursework",131017,"325401","Master of Teaching (F-12) - Coursework","2.000","01/01/2021","NULL"
35,1055,"HEP",60265,"CM0142","Bachelor of Agribusiness and Master of Agricultural Economics",131333,"CM0142","Bachelor of Agribusiness and Master of Agricultural Economics","4.000","01/11/2021","NULL"
35,1055,"HEP",60266,"62330","Graduate Diploma in Data Science",131331,"623301","Graduate Diploma in Data Science","1.000","01/01/2017","NULL"
35,1055,"HEP",60392,"74340","Graduate Diploma in Petroleum Geoscience",131606,"743401","Graduate Diploma in Petroleum Geoscience","1.000","01/01/2017","NULL"
35,1055,"HEP",60455,"CB012","Bachelor of Philosophy, Politics and Economics and Bachelor of Arts",131772,"CB0121","Bachelor of Philosophy, Politics and Economics and Bachelor of Arts","4.000","01/11/2021","NULL"
35,1055,"HEP",60534,"42660","Master of Professional Accounting (Chartered Accounting) - Coursework",131878,"426601","Master of Professional Accounting (Chartered Accounting) - Coursework","2.500","01/11/2021","NULL"
35,1055,"HEP",60535,"CM024","Bachelor of Molecular Sciences and Master of Bioinformatics",131879,"CM0241","Bachelor of Molecular Sciences and Master of Bioinformatics","4.000","01/11/2021","NULL"
35,1055,"HEP",60643,"91860","Doctor of Dental Medicine",132144,"918601","Doctor of Dental Medicine","4.000","01/11/2021","NULL"
35,1055,"HEP",60653,"CM029","Bachelor of Biological Science and Master of Biotechnology",132216,"CM0291","Bachelor of Biological Science and Master of Biotechnology","4.000","01/11/2021","NULL"
35,1055,"HEP",60654,"CM0182","Bachelor of Sport and Exercise Sciences and Master of Clinical Exercise Physiology",130349,"CM0182","Bachelor of Sport and Exercise Sciences and Master of Clinical Exercise Physiology","4.000","01/11/2021","NULL"
35,1055,"HEP",60655,"CM0172","Bachelor of Sport and Exercise Sciences and Master of Public Health",130346,"CM0172","Bachelor of Sport and Exercise Sciences and Master of Public Health","4.000","01/11/2021","NULL"
35,1055,"HEP",60656,"CM0152","Bachelor of Science Frontier Physics and Master of Physics",130344,"CM0152","Bachelor of Science Frontier Physics and Master of Physics","4.000","01/11/2021","NULL"
35,1055,"HEP",60656,"CM0152","Bachelor of Science Frontier Physics and Master of Physics",141255,"CM0153","Bachelor of Science Frontier Physics and Master of Physics","4.000","01/11/2023","NULL"
35,1055,"HEP",60657,"CM0132","Bachelor of Agricultural Science and Master of Agricultural Science",131332,"CM0132","Bachelor of Agricultural Science and Master of Agricultural Science","4.000","01/11/2021","NULL"
35,1055,"HEP",60658,"CM0112","Bachelor of Marine Science and Master of Environmental Science",130342,"CM0112","Bachelor of Marine Science and Master of Environmental Science","4.000","01/11/2021","NULL"
35,1055,"HEP",60659,"CM0102","Bachelor of Marine Science and Master of Marine Biology",130351,"CM0102","Bachelor of Marine Science and Master of Marine Biology","4.000","01/11/2021","NULL"
35,1055,"HEP",60660,"CM0082","Bachelor of Environmental Science and Master of Environmental Science",130354,"CM0082","Bachelor of Environmental Science and Master of Environmental Science","4.000","01/11/2021","NULL"
35,1055,"HEP",60661,"CM0072","Bachelor of Molecular Sciences and Master of Biotechnology",130360,"CM0072","Bachelor of Molecular Sciences and Master of Biotechnology","4.000","01/11/2021","NULL"
35,1055,"HEP",60662,"CM0042","Bachelor of Molecular Sciences and Master of Biomedical Science",130355,"CM0042","Bachelor of Molecular Sciences and Master of Biomedical Science","4.000","01/11/2021","NULL"
35,1055,"HEP",60663,"CB014","Bachelor of Engineering (Honours) and Bachelor of Philosophy (Honours)",132215,"CB0141","Bachelor of Engineering (Honours) and Bachelor of Philosophy (Honours)","5.500","01/11/2021","NULL"
35,1055,"HEP",60664,"CM0092","Bachelor of Earth Sciences and Master of Geoscience",130356,"CM0092","Bachelor of Earth Sciences and Master of Geoscience","4.000","01/11/2021","NULL"
35,1055,"HEP",60665,"73570","Master of Applied Human Performance Science - Coursework",132214,"735701","Master of Applied Human Performance Science - Coursework","2.000","01/11/2021","NULL"
35,1055,"HEP",60692,"40394","Graduate Diploma in Information and Logistics Management",106812,"403904","Graduate Diploma in Information and Logistics Management","1.000","01/01/2016","NULL"
35,1055,"HEP",60750,"CM019","Bachelor of Sport and Exercise Sciences and Master of Applied Human Performance Science",132299,"CM0191","Bachelor of Sport and Exercise Sciences and Master of Applied Human Performance Science","4.000","01/11/2021","NULL"
35,1055,"HEP",60751,"BP049","Bachelor of Sport and Exercise Sciences (Advanced)",132301,"BP0491","Bachelor of Sport and Exercise Sciences (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60752,"BP046","Bachelor of Marine Science (Advanced)",132304,"BP0461","Bachelor of Marine Science (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60753,"BP044","Bachelor of Earth Sciences (Advanced)",132302,"BP0441","Bachelor of Earth Sciences (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60754,"BP042","Bachelor of Environmental Science (Advanced)",132303,"BP0421","Bachelor of Environmental Science (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60755,"BP039","Bachelor of Human Sciences (Advanced)",132306,"BP0391","Bachelor of Human Sciences (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60756,"BP037","Bachelor of Biological Science (Advanced)",132307,"BP0371","Bachelor of Biological Science (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60757,"BP036","Bachelor of Agribusiness (Advanced)",132308,"BP0361","Bachelor of Agribusiness (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60758,"BP035","Bachelor of Agricultural Science (Advanced)",132309,"BP0351","Bachelor of Agricultural Science (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60759,"BP033","Bachelor of Frontier Physics (Advanced)",132310,"BP0331","Bachelor of Frontier Physics (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60760,"54540","Master of Infectious Diseases - Coursework or Coursework and Dissertation",132300,"545401","Master of Infectious Diseases - Coursework or Coursework and Dissertation","2.000","01/11/2021","NULL"
35,1055,"HEP",60761,"BP041","Bachelor of Molecular Sciences (Advanced)",132305,"BP0411","Bachelor of Molecular Sciences (Advanced)","3.000","01/11/2021","NULL"
35,1055,"HEP",60897,"CM012","Bachelor of Earth Sciences and Master of Oceanography",132881,"CM0121","Bachelor of Earth Sciences and Master of Oceanography","4.000","01/11/2021","NULL"
