"UID1_ProvidersResKey","E306_ProviderCode","E781_ProviderType","UID3_CoursesOfStudyResKey","E533_CourseOfStudyCode","UID5_CoursesResKey","E307_CourseCode","E394_CourseOfStudyName","UID48_CourseFieldsOfEducationResKey","E461_FieldOfEducationCode","E462_FieldOfEducationSupplementaryCode","E609_EffectiveFromDate","E610_EffectiveToDate"
35,1055,"HEP",1766,"80490",12515,"804901HL","Higher Degree by Research Preliminary - Dentistry",15661,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1766,"80490",12515,"804901HL","Higher Degree by Research Preliminary - Dentistry",15662,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1781,"91310",12668,"913002","Graduate Diploma in Manual Therapy",15911,61700,0,"01/01/2005","NULL"
35,1055,"HEP",1793,"90540",12800,"905401","Master of Clinical Audiology",16114,61709,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1793,"90540",12800,"905401","Master of Clinical Audiology",16115,61709,0,"01/01/2007","NULL"
35,1055,"HEP",25775,"6011H",59894,"6011H2","Bachelor of Engineering Honours",213187,30000,0,"01/01/2005","NULL"
35,1055,"HEP",20260,"41370",52653,"413701","Graduate Diploma in Business Administration (Creative Industries)",202222,80301,0,"01/01/2008","NULL"
35,1055,"HEP",20259,"41350",52696,"413501","Graduate Diploma in Technology Commercialisation",202233,80301,0,"01/01/2008","NULL"
35,1055,"HEP",20246,"52590",52996,"525902","Master of Psychology and Doctor of Philosophy - Coursework",202250,90701,90799,"01/01/2012","NULL"
35,1055,"HEP",21849,"00880",56815,"008801","Master of Forensic Science and Doctor of Philosophy",202290,19903,19903,"01/01/2005","NULL"
35,1055,"HEP",25768,"50850",59666,"508501","Doctor of Psychology and Master of Science - Coursework",202389,90701,90701,"01/01/2010","NULL"
35,1055,"HEP",25740,"90780",59684,"907801","Master of Rural and Remote Medicine - Research",202391,60100,0,"01/01/2007","NULL"
35,1055,"HEP",1567,"3000P",10155,"3000P2","Cross Institutional (Education) Postgraduate",12186,0,0,"01/01/2005","NULL"
35,1055,"HEP",1610,"40210",10455,"402101","Graduate Certificate in Business Administration",12677,80301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1610,"40210",10455,"402101","Graduate Certificate in Business Administration",12678,80301,0,"01/01/2006","NULL"
35,1055,"HEP",1619,"40490",10505,"404901AL","Higher Degree by Research Preliminary - Business",12756,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1619,"40490",10505,"404901AL","Higher Degree by Research Preliminary - Business",12757,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1652,"50250",10891,"502502","Bachelor of Molecular Biology",13378,10900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1652,"50250",10891,"502502","Bachelor of Molecular Biology",13379,10900,0,"01/01/2006","NULL"
35,1055,"HEP",1637,"41540",10934,"415401","Master of Business Administration (International)-Coursework",13446,80301,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21867,"60920",57005,"609201","Doctor of Engineering in Information and Communications Technology",202316,31307,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21867,"60920",57005,"609201","Doctor of Engineering in Information and Communications Technology",202317,31307,0,"01/01/2006","NULL"
35,1055,"HEP",25782,"00870",59911,"008702ECH","Doctor of Philosophy (Joint/Double-Badged)",202432,10915,0,"01/01/2005","NULL"
35,1055,"HEP",25782,"00870",60045,"008702HL","Doctor of Philosophy (Joint/Double-Badged)",202445,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",60045,"008702HL","Doctor of Philosophy (Joint/Double-Badged)",202446,61300,0,"01/01/2007","NULL"
35,1055,"HEP",26646,"60592",63236,"605902","Master of Financial Mathematics",202470,10100,0,"01/01/2010","NULL"
35,1055,"HEP",29566,"53510",71596,"535102","Master of Anatomical Sciences",202515,10900,0,"01/01/2013","NULL"
35,1055,"HEP",29585,"61570",71711,"615701","Master of Engineering Asset Management",202535,30000,0,"01/01/2007","NULL"
35,1055,"HEP",31585,"BH003",74868,"BH0031","Bachelor of Design (Honours)",202546,40100,0,"01/01/2012","NULL"
35,1055,"HEP",33259,"11262",75640,"112602","Graduate Certificate in Mental Health Practice",202566,90501,0,"01/01/2012","NULL"
35,1055,"HEP",33991,"53580",78946,"535801","Master of Industrial and Organisational Psychology - Coursework",202613,90701,0,"01/01/2013","NULL"
35,1055,"HEP",43968,"41280",91180,"412801","Graduate Certificate in Commerce",202661,80000,0,"01/01/2016","NULL"
35,1055,"HEP",43970,"61240",91467,"612401","Graduate Certificate in Engineering Operations",202678,39999,0,"01/01/2016","NULL"
35,1055,"HEP",41165,"21340",92235,"213401","Graduate Diploma in Law, Policy and Government",202681,90999,0,"01/01/2015","NULL"
35,1055,"HEP",25752,"25212",116950,"252501","Graduate Certificate in Urban Design",214389,40103,0,"01/01/2020","NULL"
35,1055,"HEP",52698,"40390",106926,"403901","Graduate Diploma in Information and Logistics Management",127567,80300,0,"01/01/2005","NULL"
35,1055,"HEP",1619,"40490",10560,"404901BL","Higher Degree by Research Preliminary - Business",12839,90300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1619,"40490",10560,"404901BL","Higher Degree by Research Preliminary - Business",12840,90300,0,"01/01/2007","NULL"
35,1055,"HEP",1673,"50750",11230,"507501AL","Master of Science - Research",13901,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1673,"50750",11230,"507501AL","Master of Science - Research",13902,40100,0,"01/01/2007","NULL"
35,1055,"HEP",1703,"51610",11479,"516101","Master of Science - Thesis and Coursework",14264,10000,0,"01/01/2006","NULL"
35,1055,"HEP",1707,"60300",11732,"603002","Graduate Diploma in Computer & Mathematical Sciences",14612,20100,0,"01/01/2005","NULL"
35,1055,"HEP",62272,"BH013",135651,"BH0131","Bachelor of Economics (Honours)",240314,91900,0,"01/11/2022","NULL"
35,1055,"HEP",21425,"X-PROV PG",135838,"0009P2","Cross-Institution Postgraduate",240512,0,0,"01/01/2023","NULL"
35,1055,"HEP",62368,"70570",136238,"705701","Master of Environmental Economics (Online)",240927,91901,0,"01/11/2022","NULL"
35,1055,"HEP",49339,"00720",134600,"0072001H01","Master of Research",238990,61305,0,"01/01/2018","NULL"
35,1055,"HEP",49339,"00720",134602,"0072008L01","Master of Research",238992,61305,0,"01/01/2018","NULL"
35,1055,"HEP",18848,"NON AWARD",51019,"3000N1","Non-Award Course",65547,0,0,"01/01/2007","NULL"
35,1055,"HEP",25778,"2514H",59895,"2514H2","Bachelor of Landscape Architecture Honours",75584,40105,0,"01/01/2005","NULL"
35,1055,"HEP",24516,"6014H",60514,"6018H1","Bachelor of Engineering and Bachelor of Commerce (Honours)",76257,30000,80000,"01/01/2005","NULL"
35,1055,"HEP",64479,"93330",140632,"933301","Graduate Diploma in Dental Public and Primary Health (Exit Award)",247051,60701,0,"01/11/2023","NULL"
35,1055,"HEP",59468,"42632",129587,"426302","Master of Business Analytics",232434,80301,0,"01/01/2021","NULL"
35,1055,"HEP",59467,"CB003",129604,"CB0031","Bachelor of Agricultural Science and Bachelor of Science",232451,50100,10000,"01/11/2021","NULL"
35,1055,"HEP",59907,"13550",130406,"135501","Master of Environmental Planning - Coursework or Coursework and Dissertation",233470,40103,0,"01/01/2021","NULL"
35,1055,"HEP",21291,"00810",51622,"008102HH","Doctor of Philosophy",202138,60101,0,"01/01/2006","NULL"
35,1055,"HEP",25777,"2513H",59880,"2513H1","Bachelor of Architecture - Graduate Honours",202427,40101,0,"01/01/2005","NULL"
35,1055,"HEP",24827,"41210",61331,"412101","Graduate Certificate in Business",202451,80301,0,"01/01/2009","NULL"
35,1055,"HEP",31584,"BH002",75054,"BH0021","Bachelor of Commerce (Honours)",202550,80000,0,"01/01/2012","NULL"
35,1055,"HEP",33996,"90240",78947,"902401","Graduate Certificate in Emergency Medicine Research",202614,60199,0,"01/01/2013","NULL"
35,1055,"HEP",41171,"25550",92236,"255501","Master of Landscape Architecture - Coursework",202682,40105,0,"01/01/2015","NULL"
35,1055,"HEP",41173,"41230",92451,"412301","Graduate Certificate in Entrepreneurship and Innovation",202696,80301,0,"01/01/2015","NULL"
35,1055,"HEP",41164,"21320",92519,"213201","Graduate Diploma in International Law",202704,90909,0,"01/01/2015","NULL"
35,1055,"HEP",1637,"41540",10934,"415401","Master of Business Administration (International)-Coursework",13447,80301,0,"01/01/2006","NULL"
35,1055,"HEP",1690,"51360",11366,"513602","Graduate Diploma in Regional Development",14102,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1690,"51360",11366,"513602","Graduate Diploma in Regional Development",14103,50900,0,"01/01/2006","NULL"
35,1055,"HEP",1703,"51610",11423,"506102CL","Master of Science - Thesis and Coursework",14183,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11423,"506102CL","Master of Science - Thesis and Coursework",14184,80300,0,"01/01/2007","NULL"
35,1055,"HEP",1713,"60490",11666,"604901IL","Higher Degree by Research Preliminary - Engineering, Computing and Mathematics",14527,91901,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1713,"60490",11666,"604901IL","Higher Degree by Research Preliminary - Engineering, Computing and Mathematics",14528,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1703,"51610",11784,"506102EL","Master of Science - Thesis and Coursework",14679,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1703,"51610",11784,"506102EL","Master of Science - Thesis and Coursework",14680,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1741,"70720",12002,"707201BL","Master of Science in Natural Resources - Research",14974,90300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1741,"70720",12002,"707201BL","Master of Science in Natural Resources - Research",14975,90300,0,"01/01/2007","NULL"
35,1055,"HEP",35262,"2115H",98206,"2115H1","Bachelor of Laws and Bachelor of Science (Honours)",118389,90900,10000,"01/01/2007","NULL"
35,1055,"HEP",45100,"92310",99131,"923101","Graduate Diploma in Clinical Pathology",119378,60113,0,"01/01/2015","NULL"
35,1055,"HEP",20257,"25520",52714,"255201","Master of Architecture - Coursework",144188,40101,0,"01/01/2007","NULL"
35,1055,"HEP",65515,"41780",142839,"417801","Master of Management (coursework)",249675,80301,0,"01/11/2024","NULL"
35,1055,"HEP",24519,"6110H",60515,"6110H2","Bachelor of Computer and Mathematical Sciences and Bachelor of Engineeri",76258,30000,20100,"01/01/2006","NULL"
35,1055,"HEP",25776,"9011H",59730,"9011H2","Bachelor of Medicine and Bachelor of Surgery Honours",141275,60101,0,"01/01/2010","NULL"
35,1055,"HEP",59906,"30380",130407,"303801","Graduate Diploma in Mental Health and Wellbeing in Education",233471,90701,0,"01/01/2020","NULL"
35,1055,"HEP",1578,"30580",130639,"305802","Master of Education - Course Work",233717,70100,0,"01/01/2021","NULL"
35,1055,"HEP",21860,"20170",56803,"201701","Bachelor of Laws and Bachelor of Economics",202287,90900,91900,"01/01/2005","NULL"
35,1055,"HEP",24163,"60380",58058,"603801","Graduate Diploma in Engineering in Information and Communications Techno",202334,31307,0,"01/01/2007","NULL"
35,1055,"HEP",24832,"00150",61332,"001501","Mathematics Enabling Course",202452,10100,0,"01/01/2009","NULL"
35,1055,"HEP",26840,"21100",63657,"211001","Bachelor of Laws and Bachelor of Health Science",202473,90900,61300,"01/01/2005","NULL"
35,1055,"HEP",29576,"52330",71560,"523302","Graduate Diploma in Work Health and Safety",202509,61300,0,"01/01/2013","NULL"
35,1055,"HEP",29568,"10754",71679,"107504","Master of Advanced Social Work - Research",202527,90501,0,"01/01/2009","NULL"
35,1055,"HEP",33261,"52340",75540,"523401","Graduate Diploma in Dental Sleep Medicine",202564,60199,0,"01/01/2012","NULL"
35,1055,"HEP",33722,"72250",77310,"722502","Graduate Certificate in Geoscience",202586,10700,0,"01/01/2014","NULL"
35,1055,"HEP",33979,"00710",78697,"007101","Master of Philosophy - Research",202593,61305,0,"01/01/2013","NULL"
35,1055,"HEP",36351,"01820",134604,"018202","Doctor of Philosophy (Joint/Double Badged)",238994,10000,0,"01/01/2018","NULL"
35,1055,"HEP",62106,"42670",135390,"426701","Master of Economics - Coursework or Coursework and Dissertation",239982,89999,0,"01/11/2022","NULL"
35,1055,"HEP",65418,"74360",142535,"743601","Graduate Diploma in Marine Sciences (Exit Award)",249343,10713,0,"01/11/2024","NULL"
35,1055,"HEP",55581,"50772",140681,"507703","Master of Forensic Science - Research",247101,19903,0,"01/11/2023","NULL"
35,1055,"HEP",64955,"426602",141692,"426602","Master of Professional Accounting (Chartered Accounting) - Coursework",248204,80101,0,"01/11/2022","NULL"
35,1055,"HEP",21291,"00810",130285,"0081004L01","Doctor of Philosophy",233346,61305,0,"01/01/2005","NULL"
35,1055,"HEP",1493,"10710",130317,"1071009L02","Master of Arts - Research",233378,90000,0,"01/01/2005","NULL"
35,1055,"HEP",1472,"00830",9053,"008302EAH","Doctor of Philosophy",201018,90305,0,"01/01/2005","NULL"
35,1055,"HEP",1587,"30770",10364,"307601","Master of Education - Research",201343,70115,0,"01/01/2007","NULL"
35,1055,"HEP",1604,"40110",10457,"401101","Bachelor of Commerce",201370,80000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1604,"40110",10457,"401101","Bachelor of Commerce",201371,80000,0,"01/01/2006","NULL"
35,1055,"HEP",1645,"50110",10714,"501101","Bachelor of Science",201435,10000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1645,"50110",10714,"501101","Bachelor of Science",201436,10000,0,"01/01/2006","NULL"
35,1055,"HEP",1672,"50710",11207,"507102IL","Master of Science - Research",201545,10000,0,"01/01/2005","31/12/2006"
35,1055,"HEP",41171,"25550",92286,"255502","Master of Landscape Architecture - Coursework",202686,40105,0,"01/01/2018","NULL"
35,1055,"HEP",46765,"72540",98817,"725401","Master of Hydrogeology",202769,10700,0,"01/01/2012","NULL"
35,1055,"HEP",46848,"73540",99119,"735401","Master of Energy Geoscience",202786,10700,0,"01/01/2017","NULL"
35,1055,"HEP",45608,"51580",99204,"515801","Master of Science Communication",202788,10000,0,"01/01/2007","NULL"
35,1055,"HEP",51088,"DU021",106422,"DU0211","Diploma in Arts - Undergraduate",202855,90000,0,"01/01/2018","NULL"
35,1055,"HEP",1741,"70720",11854,"707201EL","Master of Science in Natural Resources - Research",14772,20100,0,"01/01/2007","NULL"
35,1055,"HEP",18848,"NON AWARD",51165,"2500N1","Non-Award Course",65719,0,0,"01/01/2007","NULL"
35,1055,"HEP",20195,"10050",52198,"100501","Graduate Diploma in Arts",66879,91501,0,"01/01/2005","31/12/2006"
35,1055,"HEP",20195,"10050",52198,"100501","Graduate Diploma in Arts",66880,91501,0,"01/01/2007","NULL"
35,1055,"HEP",65571,"42680",143081,"426801","Master of Business Administration (Online)",249934,80301,0,"01/11/2024","NULL"
35,1055,"HEP",17348,"60230",44813,"6023H1","Bachelor of Computer Science/Bachelor of Engineering Hon",57873,31300,20100,"01/01/2005","NULL"
35,1055,"HEP",63262,"CB032",138620,"CB0321","Bachelor of Modern Languages and Bachelor of Biomedical Science",244920,91500,19901,"01/11/2023","NULL"
35,1055,"HEP",63616,"91390",139588,"913901","Graduate Diploma in Health Professions Education (online)",245987,69999,0,"01/11/2022","NULL"
35,1055,"HEP",49774,"73350",105981,"733501","Graduate Diploma in International Development",143107,10000,0,"01/01/2017","NULL"
35,1055,"HEP",60752,"BP046",132304,"BP0461","Bachelor of Marine Science (Advanced)",235964,10907,0,"01/11/2021","NULL"
35,1055,"HEP",60898,"62260",132886,"622601","Graduate Certificate in Renewable and Future Energy",236587,30000,0,"01/01/2020","NULL"
35,1055,"HEP",59473,"BP020",129596,"BP0201","Bachelor of Agribusiness",232443,80321,0,"01/11/2021","NULL"
35,1055,"HEP",21291,"00810",130296,"0081003H02","Doctor of Philosophy",233357,30900,0,"01/01/2005","NULL"
35,1055,"HEP",1672,"50710",130328,"5071001H01","Master of Science - Research",233389,10799,0,"01/01/2005","NULL"
35,1055,"HEP",36358,"51553",84345,"515503","Master of Science in Analytical Chemistry - Coursework",202651,10599,0,"01/01/2014","NULL"
35,1055,"HEP",41757,"70250",91063,"702501","Graduate Certificate in Digital Forensics",202655,19903,0,"01/01/2015","NULL"
35,1055,"HEP",41160,"12540",92284,"125401","Master of Strategic Communication",202684,100700,0,"01/01/2015","NULL"
35,1055,"HEP",46764,"72530",98717,"725303","Master of Environmental Science",202758,50900,0,"01/01/2015","NULL"
35,1055,"HEP",46760,"91550",98751,"915503","Master of Public Health - Coursework",202760,61300,0,"01/07/2016","NULL"
35,1055,"HEP",46763,"72520",98753,"725204","Master of Biological Science",202762,10900,0,"01/01/2016","NULL"
35,1055,"HEP",35277,"54590",101176,"545901","Master of Clinical Neuropsychology and Doctor of Philosophy - Coursework",202798,90701,90799,"01/01/2013","NULL"
35,1055,"HEP",35476,"55570",102812,"555701","Master of Clinical Psychology (Extended) - Coursework and Dissertation",202840,90701,0,"01/01/2013","NULL"
35,1055,"HEP",35610,"50380",103597,"503801","Graduate Diploma in Exercise Rehabilitation",202849,10000,0,"01/01/2007","31/12/2012"
35,1055,"HEP",35610,"50380",103597,"503801","Graduate Diploma in Exercise Rehabilitation",202850,69903,0,"01/01/2013","NULL"
35,1055,"HEP",1672,"50710",11207,"507102IL","Master of Science - Research",201546,91901,0,"01/01/2007","NULL"
35,1055,"HEP",1672,"50710",11250,"507102BL","Master of Science - Research",201556,10000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1672,"50710",11250,"507102BL","Master of Science - Research",201557,90300,0,"01/01/2006","NULL"
35,1055,"HEP",21425,"X-PROV PG",11636,"7000P3","Cross-Institution Postgraduate",201663,0,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21425,"X-PROV PG",11636,"7000P3","Cross-Institution Postgraduate",201664,0,0,"01/01/2006","NULL"
35,1055,"HEP",1742,"70710",12075,"707102HL","Master of Science in Agriculture - Research",201797,61300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1742,"70710",12075,"707102HL","Master of Science in Agriculture - Research",201798,61300,0,"01/01/2007","NULL"
35,1055,"HEP",1744,"70490",12368,"704902","Higher Degree by Research Preliminary - Science",201836,50100,0,"01/01/2013","NULL"
35,1055,"HEP",1776,"80530",12604,"805301","Master of Dental Public & Primary Health",201861,60701,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1776,"80530",12604,"805301","Master of Dental Public & Primary Health",201862,60701,0,"01/01/2006","NULL"
35,1055,"HEP",18650,"91350",46771,"913501","Graduate Diploma in Forensic Odontology",202024,60701,0,"01/01/2007","NULL"
35,1055,"HEP",18640,"71120",46821,"711201","Bachelor of Science and Bachelor of Commerce",202026,80000,10000,"01/01/2006","NULL"
35,1055,"HEP",18835,"203503",51008,"203503","Graduate Diploma in Legal Practice",202054,90913,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51458,"008102EDH","Doctor of Philosophy",202110,39901,0,"01/01/2005","NULL"
35,1055,"HEP",1635,"41310",10702,"413101","Graduate Diploma in Commerce",213193,80000,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1635,"41310",10702,"413101","Graduate Diploma in Commerce",213194,80000,0,"01/01/2006","NULL"
35,1055,"HEP",1472,"00830",8997,"008302ECH","Doctor of Philosophy",200989,90305,0,"01/01/2005","NULL"
35,1055,"HEP",1537,"10760",9848,"107602GL","Master of Arts - Research",201197,61799,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",9848,"107602GL","Master of Arts - Research",201198,61799,0,"01/01/2007","NULL"
35,1055,"HEP",1537,"10760",9898,"107602GH","Master of Arts - Research",201209,19900,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1537,"10760",9898,"107602GH","Master of Arts - Research",201210,19900,0,"01/01/2007","NULL"
35,1055,"HEP",1556,"25120",10152,"251202","Bachelor of Environmental Design",201278,40107,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1556,"25120",10152,"251202","Bachelor of Environmental Design",201279,40107,0,"01/01/2006","NULL"
35,1055,"HEP",1685,"51250",11356,"512501","Graduate Certificate in Science Education",201575,79999,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1685,"51250",11356,"512501","Graduate Certificate in Science Education",201576,79999,0,"01/01/2006","NULL"
35,1055,"HEP",1678,"50760",11506,"507602","Master of Regional Development - Research",201623,50900,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1678,"50760",11506,"507602","Master of Regional Development - Research",201624,50900,0,"01/01/2006","NULL"
35,1055,"HEP",1742,"70710",12074,"707102EH","Master of Science in Agriculture - Research",201795,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",44569,"12562",96129,"125603","Master of Social Research Methods",202732,90000,0,"01/01/2017","NULL"
35,1055,"HEP",46762,"72510",98752,"725102","Master of Agricultural Science",202761,50101,0,"01/01/2012","NULL"
35,1055,"HEP",46840,"43530",99288,"435301","Master of Business Administration and Master of Laws",202792,90900,80300,"01/01/2016","NULL"
35,1055,"HEP",35283,"DU004",101177,"DU0041","Diploma in Science - Undergraduate",202799,10000,0,"01/01/2012","NULL"
35,1055,"HEP",49350,"BH006",101609,"BH0061","Bachelor of Biomedical Science (Honours)",202824,19901,0,"01/01/2018","NULL"
35,1055,"HEP",35513,"50843",102698,"508403","Doctor of Psychology",202836,90701,0,"01/01/2013","NULL"
35,1055,"HEP",62204,"62570",135649,"625701","Master of Offshore and Coastal Engineering",240312,30913,0,"01/11/2022","NULL"
35,1055,"HEP",65676,"93220",143244,"932201","Graduate Certificate in Advanced Medicines Management",250128,60101,0,"01/11/2024","NULL"
35,1055,"HEP",60761,"BP041",132305,"BP0411","Bachelor of Molecular Sciences (Advanced)",235965,10911,0,"01/11/2021","NULL"
35,1055,"HEP",21291,"00810",130301,"0081010L02","Doctor of Philosophy",233362,61305,0,"01/01/2005","NULL"
35,1055,"HEP",59904,"25532",130408,"255302","Master of Urban Design- Coursework or Coursework and dissertation",233472,40103,0,"01/01/2021","NULL"
35,1055,"HEP",59910,"BP008",130419,"BP0081","Bachelor of Music",233483,100101,0,"01/01/2021","NULL"
35,1055,"HEP",25779,"5013H",59798,"5013H1","Bachelor of Science / Bachelor of Engineering Honours",202413,30000,10000,"01/01/2005","NULL"
35,1055,"HEP",29559,"30520",71498,"305203","Master of Educational Leadership - Coursework",202499,70300,0,"01/05/2010","NULL"
35,1055,"HEP",29560,"31650",71548,"316501","Master of Educational Leadership - Thesis & Coursework",202504,70100,0,"01/01/2005","31/12/2005"
35,1055,"HEP",29560,"31650",71548,"316501","Master of Educational Leadership - Thesis & Coursework",202505,70100,0,"01/01/2006","NULL"
35,1055,"HEP",29575,"52320",71766,"523202","Graduate Diploma in Sleep Science",202539,60199,0,"01/01/2012","NULL"
35,1055,"HEP",33260,"11552",75467,"115502","Master of Social Work",202563,90501,0,"01/01/2012","NULL"
35,1055,"HEP",33985,"32320",79004,"323201","Graduate Diploma in School Leadership",202621,70100,0,"01/01/2013","NULL"
35,1055,"HEP",42208,"52323",93883,"523203","Graduate Diploma in Sleep Science",202728,60199,0,"01/01/2015","NULL"
35,1055,"HEP",1742,"70710",12074,"707102EH","Master of Science in Agriculture - Research",201796,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1800,"90340",12756,"903402","Graduate Diploma in Clinical Epidemiology",201892,61300,0,"01/01/2005","31/12/2005"
35,1055,"HEP",1800,"90340",12756,"903402","Graduate Diploma in Clinical Epidemiology",201893,61300,0,"01/01/2006","NULL"
35,1055,"HEP",17344,"5026H",44911,"5026H1","Bachelor of Health Science Honours",201973,61300,0,"01/01/2005","NULL"
35,1055,"HEP",18762,"91140",49942,"911402","Bachelor of Health Science and Bachelor of Commerce or Economics",202046,61300,80000,"01/01/2005","NULL"
35,1055,"HEP",21291,"00810",51382,"008101IH","Doctor of Philosophy",202096,61305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21291,"00810",51382,"008101IH","Doctor of Philosophy",202097,50100,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51513,"008102DH","Doctor of Philosophy",202125,61305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21291,"00810",51513,"008102DH","Doctor of Philosophy",202126,90701,0,"01/01/2006","NULL"
35,1055,"HEP",21291,"00810",51699,"008102EFH","Doctor of Philosophy",202141,30701,0,"01/01/2005","NULL"
35,1055,"HEP",21291,"00810",51813,"008102BL","Doctor of Philosophy",202144,61305,0,"01/01/2005","31/12/2005"
35,1055,"HEP",21291,"00810",51813,"008102BL","Doctor of Philosophy",202145,90300,0,"01/01/2006","NULL"
35,1055,"HEP",20219,"61030",52350,"610301","Bachelor of Computer and Mathematical Sciences and Bachelor of Economics",202174,20100,91900,"01/01/2005","NULL"
35,1055,"HEP",21851,"00850",56847,"008501GL","MBBS and Doctor of Philosophy - Research",202296,61799,60101,"01/01/2005","NULL"
35,1055,"HEP",25782,"00870",59910,"008702AL","Doctor of Philosophy (Joint/Double-Badged)",202430,40100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59910,"008702AL","Doctor of Philosophy (Joint/Double-Badged)",202431,40100,0,"01/01/2007","NULL"
35,1055,"HEP",24824,"615702",61369,"615702","Master of Business and Engineering Asset Management",202453,30000,0,"01/01/2009","NULL"
35,1055,"HEP",24868,"91510",61478,"915101","Master of Nursing Science - Coursework",202460,60301,0,"01/01/2009","NULL"
35,1055,"HEP",26839,"60320",63752,"603202","Graduate Diploma in Information Technology",202477,20300,0,"01/01/2005","NULL"
35,1055,"HEP",52697,"73310",106663,"733101","Graduate Diploma in Ecotourism",127298,80701,0,"01/01/2015","NULL"
35,1055,"HEP",66023,"CB021",143972,"CB0211","Bachelor of Media and Communication and Bachelor of Arts",251114,99999,90000,"01/11/2024","NULL"
35,1055,"HEP",1663,"50490",10967,"504901CL","Higher Degree by Research Preliminary - Science",13498,80300,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1663,"50490",10967,"504901CL","Higher Degree by Research Preliminary - Science",13499,80300,0,"01/01/2007","NULL"
35,1055,"HEP",1673,"50750",11310,"507501EH","Master of Science - Research",14022,39999,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1673,"50750",11310,"507501EH","Master of Science - Research",14023,39999,0,"01/01/2007","NULL"
35,1055,"HEP",1713,"60490",11542,"604901EL","Higher Degree by Research Preliminary - Engineering, Computing and Mathematics",14354,20100,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1713,"60490",11542,"604901EL","Higher Degree by Research Preliminary - Engineering, Computing and Mathematics",14355,20100,0,"01/01/2007","NULL"
35,1055,"HEP",1738,"70740",12001,"707401","Master of Science in Viticulture - Research",14972,10903,0,"01/01/2005","31/12/2006"
35,1055,"HEP",1672,"50710",130331,"5071005H01","Master of Science - Research",233392,10799,0,"01/01/2005","NULL"
35,1055,"HEP",1672,"50710",130332,"5071009H01","Master of Science - Research",233393,10799,0,"01/01/2005","NULL"
35,1055,"HEP",25782,"00870",59971,"008702DH","Doctor of Philosophy (Joint/Double-Badged)",202438,90701,0,"01/01/2005","31/12/2006"
35,1055,"HEP",25782,"00870",59971,"008702DH","Doctor of Philosophy (Joint/Double-Badged)",202439,90701,0,"01/01/2007","NULL"
35,1055,"HEP",24826,"90640",61307,"906401","Master of Neurological Rehabilitation - Thesis and Coursework",202448,61700,0,"01/01/2009","NULL"
35,1055,"HEP",24831,"70540",61308,"705402","Master of Science - Coursework and Dissertation",202449,10000,0,"01/01/2012","NULL"
35,1055,"HEP",27037,"91362",65284,"913602","Graduate Diploma in Public Health",202483,61300,0,"01/01/2005","NULL"
35,1055,"HEP",29582,"61310",71604,"613101","Graduate Diploma in Mathematical and Statistical Science",202519,10100,0,"01/01/2007","NULL"
35,1055,"HEP",65132,"722602",77201,"722602","Graduate Certificate in Urban and Regional Planning",202570,40103,0,"01/01/2013","NULL"
